id;label;category
350691;Adhesives, rubber or plastic, > 1kg;5
350699;Glues and adhesives, nes, > 1kg;5
350710;Rennet;5
350790;Enzymes, nes;5
360100;Propellent powders;5
360200;Prepared explosives;5
360300;Detonators;5
360410;Fireworks;5
360490;Flares, other pyrotechnics;5
360500;Matches;5
360610;Lighter refill;5
360690;Pyrophoric alloys, firelighters;5
370110;X-ray plates;5
370120;Photo instant print, flat;5
370130;Photo plates, > 255mm;5
370191;Photo plates, color;5
370199;Photo plates, nes;5
370210;Photo film rolls for x-ray;5
370220;Instant print film rolls;5
370231;Color photo film rolls, width <105mm;5
370232;Silver halide film rolls, width <105mm;5
370239;Photo film rolls, nes, width <105mm;5
370241;Color film rolls, width >610mm, length >200m;5
370242;Film rolls, not color, width >610mm, length >200m;5
370243;Film rolls, width >610mm, length <200m;5
370244;Film rolls, width 105-610mm, nes;5
370251;Photo color film rolls, width <16mm, length <14m;5
370252;Color film, width <16mm, length >14m;5
370253;Color film rolls, width 16-35mm, length <30m;5
370254;Color photo, nes, film rolls, w16-35mm, l<30m;5
370255;Color film rolls, width 16-35mm, length >30m;5
370256;Photo color film rolls, width >35mm;5
370291;Photo film roll, width <16mm, length <14m;5
370292;Photo film roll, w<16 mm, l >14m, nes;5
370293;Photo film rolls, w16-35mm, l <30m;5
370294;Photo film rolls, w16-35mm, l >30m;5
370295;Photo film rolls, width <35mm;5
370310;Unexposed photo paper, roll >610mm wide;5
370320;Unexposed color photo paper;5
370390;Unexposed photo paper, nes;5
370400;Photo plate, film exposed, undeveloped;5
370510;Photo plates, film exposed and developed;5
370520;Microfilms, exposed and developed;5
370590;Photo plates, film exposed or developed nes;5
370610;Cinematographic film, width  >35mm;5
370690;Cinematographic film, width <35mm;5
370710;Sensitising emulsions;5
370790;Chemical prep for photo uses;5
380110;Artificial graphite;5
380120;Colloidal graphite;5
380130;Carbonaceous pastes;5
380190;Graphite based products;5
380210;Activate carbon;5
380290;Activated natural mineral products, nes;5
380300;Tall oil;5
380400;Residual lyes from wood pulp;5
380510;Gum, wood, oils;5
380520;Pine oil;5
380590;Terpenic oils, nes;5
380610;Rosin and resin acids;5
380620;Rosin, resin acid salts;5
380630;Ester gums;5
380690;Resin acids, rosin nes;5
380700;Wood tar, tar oils, etc.;5
380810;Insecticides;5
380820;Fungicides;5
380830;Herbicides;5
380840;Disinfectants;5
380890;Pesticides;5
380910;Finishing and dye, amylaceous;5
380991;Finishing and dyes, textiles industry;5
380992;Finishing and dyes, paper industry;5
380993;Finishing and dyes, leather industry;5
380999;Finishing and dye, other industries;5
381010;Metal pickling preps;5
381090;Electro-weld rod cores, etc.;5
381111;Anti-knock prep, lead;5
381119;Anti-knock prep, not lead;5
381121;Lubricant oil, petroleum;5
381129;Lubricant oil, no petroleum;5
381190;Oil additives, nes;5
381210;Rubber accelerators;5
381220;Plasticizers for rubber, plastic;5
381230;Stabilizers for rubber, plastic;5
381300;Fire-extinguisher prep;5
381400;Organic composite solvents;5
381511;Catalysts, nickel;5
381512;Catalysts, precious metals;5
381519;Catalysts, nes;5
381590;Reaction initiators, accelerators, etc.;5
381600;Refractory cements, etc., not graphite;5
381710;Mixed alkylbenzenes, nes;5
381720;Mixed alkylnaphthalenes, nes;5
381800;Chemical wafers for electronic;5
381900;Hydraulic brake, fluid < 70% petroleum;5
382000;Anti-freezing fluids;5
382100;Culture media for micro-organisms;5
382200;Diagnostic reagents, nes;5
382310;Binders for foundry moulds;5
382320;Naphthenic acids;5
382330;Non-agglomerated metal carbides;5
382340;Additives for cements, etc;5
382350;Non-refractory mortars, concretes;5
382360;Sorbitol;5
382390;Chemical products, nes;5
390110;Polyethylene, < 0.94 spec gravity;5
390120;Polyethylene, > 0.94 spec gravity;5
390130;Ethylene-vinyl acetate copolymers;5
390190;Polymers of ethylene, nes;5
390210;Polypropylene;5
390220;Polyisobutylene;5
390230;Propylene copolymers;5
390290;Polymers of propylene, nes;5
390311;Polystyrene, expansible;5
390319;Polystyrene, not expansible;5
390320;SAN copolymers;5
390330;ABS copolymers;5
390390;Styrene polymers, not SAN, ABS;5
390410;Polyvinyl chloride;5
390421;Polyvinyl chloride, not plasticised;5
390422;Polyvinyl chloride, plasticised;5
390430;Vinyl chloride, acetate copolymers;5
390440;Vinyl chloride copolymers, nes;5
390450;Vinylidene chloride polymers;5
390461;Polytetrafluoroethylene;5
390469;Flouro-polymers, nes;5
390490;Vinyl chloride polymers;5
390511;Polyvinyl acetate, aqueous;5
390519;Polyvinyl acetate, not aqueous;5
390520;Polyvinyl alcohols;5
390590;Vinyl polymers, halogenated olefins;5
390610;Polymethyl methacrylate;5
390690;Acrylic polymers;5
390710;Polyacetals;5
390720;Polyethers, nes;5
390730;Epoxide resins;5
390740;Polycarbonates;5
390750;Alkyd resins;5
390760;Polyethylene terephthalate;5
390791;Polyesters, unsaturated, nes;5
390799;Polyesters, nes;5
390810;Polyamides, select;5
390890;Polyamides, nes;5
390910;Urea, thiourea resins;5
390920;Melamine resins;5
390930;Amino-resins;5
390940;Phenolic resins;5
390950;Polyurethanes;5
391000;Silicones;5
391110;Petroleum resins, etc;5
391190;Polysulphides, -sulphones, nes;5
391211;Cellulose acetates, non-plasticised;5
391212;Cellulose acetates, plasticised;5
391220;Cellulose nitrates, collodions;5
391231;Carboxymethylcellulose, salts;5
391239;Cellulose ethers, nes;5
391290;Cellulose derivatives, nes;5
391310;Alginic acid;5
391390;Polymers, nes;5
391400;Ion exchangers based on polymers;5
391510;Polyethylene waste;5
391520;Polystyrene waste;5
391530;Polyvinyl chloride waste;5
391590;Plastics waste, nes;5
391610;Monofilament, ethylene;5
391620;Monofilament, vinyl-chloride;5
391690;Monofilament, nes;5
391710;Sausage casings;5
391721;Polyethylene tube, rigid;5
391722;Polypropylene tube, rigid;5
391723;Polyvinyl chloride tube, rigid;5
391729;Plastic tube, rigid;5
391731;Flexible plastic tube, mbp > 27.6MPa;5
391732;Flexible plastic tube, no fitting;5
391733;Flexible plastic tube, with fitting;5
391739;Plastic tube, flexible, nes;5
391740;Plastic tube fittings;5
391810;Wall, floor cover, vinyl chloride;5
391890;Wall, floor cover, not vinyl chloride;5
391910;Self-adhesive plastic, <20 cm;5
391990;Self-adhesive plastic, >20 cm;5
392010;Plastic sheet, ethylene;5
392020;Plastic sheet, propylene;5
392030;Plastic sheet, styrene;5
392041;Plastic sheet, rigid vinyl;5
392042;Plastic sheet, flexible vinyl;5
392051;Plastic sheet, polymethyl methacrylate;5
392059;Plastic sheet, acrylic nes;5
392061;Plastic sheet, polycarbonates;5
392062;Plastic sheet, polyethylene terephthal;5
392063;Plastic sheet, unsaturated polyesters;5
392069;Plastic sheet, polyesters, nes;5
392071;Plastic sheet, regenerated cellulose;5
392072;Plastic sheet, vulcanised rubber;5
392073;Plastic sheet, cellulose acetate;5
392079;Plastic sheet, cellulose, nes;5
392091;Plastic sheet, polyvinyl butyral;5
392092;Plastic sheet, polyamides;5
392093;Plastic sheet, amino-resins;5
392094;Plastic sheet, phenolic resins;5
392099;Plastic sheet, nes;5
392111;Plastic sheet, cellular of styrene;5
392112;Plastic sheet, cellular of vinyl chloride;5
392113;Plastic sheet, cellular of polyurethane;5
392114;Plastic sheet, cellular of regenerated cellulose;5
392119;Plastic sheet, cellular of plastics, nes;5
392190;Plastic sheet, etc, nes;5
392210;Plastic baths and basins;5
392220;Plastic toilet seats;5
392290;Plastic bathroom wares, nes;5
392310;Plastic boxes;5
392321;Bags of ethylene polymers;5
392329;Plastic bags, not ethylene polymers;5
392330;Plastic bottles;5
392340;Plastic spools;5
392350;Plastic closures;5
392390;Plastic goods for packing;5
392410;Plastic kitchen ware;5
392490;Plastic household articles, nes;5
392510;Plastic tanks, <300 L;5
392520;Plastic doors, windows;5
392530;Plastic blinds;5
392590;Plastic builders' ware, nes;5
392610;Plastic office supplies;5
392620;Plastic apparel;5
392630;Plastic furniture fittings;5
392640;Plastic ornaments;5
392690;Plastic articles, nes;5
400110;Natural rubber latex;5
400121;Natural rubber, smoked sheets;5
400122;Technically specified natural rubber;5
400129;Natural rubber, nes;5
400130;Natural gums;5
400211;Rubber, SBR, latex;5
400219;Rubber, SBR, not latex;5
400220;Rubber, BR;5
400231;Rubber, IIR;5
400239;Rubber, CIIR/BIIR;5
400241;Rubber, CR, latex;5
400249;Rubber, CR, not latex;5
400251;Rubber, NBR, latex;5
400259;Rubber, NBR, not latex;5
400260;Rubber, IR;5
400270;Rubber, EPDM;5
400280;Natural and synthetic rubber mix;5
400291;Synthetic rubber, latex from oils, nes;5
400299;Synthetic rubber, not latex from oils, nes;5
400300;Reclaimed rubber;5
400400;Rubber waste;5
400510;Compounded unvulcanised rubber;5
400520;Rubber solutions, nes;5
400591;Compounded unvulcanised rubber, plate, etc.;5
400599;Compounded unvulcanised rubber, primary, nes;5
400610;Camel-back strips for rubber tyres;5
400690;Unvulcanised rubber rods, etc;5
400700;Vulcanised rubber thread;5
400811;Vulcanised rubber sheet, cellular;5
400819;Vulcanised rubber rods, cellular;5
400821;Vulcanised rubber sheet, non-cellular;5
400829;Vulcanised rubber rods, non-cellular;5
400910;Rubber tubes, not reinforced;5
400920;Rubber tubes, metal reinforced;5
400930;Rubber tubes, textile reinforced;5
400940;Rubber tubes, reinforced, nes;5
400950;Rubber tubes, with fittings;5
401010;Rubber transmission belts, trapezoidal;5
401091;Rubber conveyor belts, <20cm;5
401099;Rubber conveyor belts, nes;5
401110;Rubber tyres, cars, new;5
401120;Rubber tyres, buses, new;5
401130;Rubber tyres, aircraft, new;5
401140;Rubber tyres, motorcycles, new;5
401150;Rubber tyres, bicycles, new;5
401191;Rubber tyres, new, herring-bone;5
401199;Rubber tyres, new, nes;5
401210;Retreaded tyres;5
401220;Used tyres;5
401290;Tyres, interchangeable treads;5
401310;Inner rubber tubes, motor vehicles;5
401320;Inner rubber tubes, bicycles;5
401390;Inner rubber tubes, nes;5
401410;Sheath contraceptives;5
401490;Rubber pharmacy items, not contraceptives;5
401511;Rubber gloves, surgical;5
401519;Rubber gloves, not surgical;5
401590;Rubber clothing, nes;5
401610;Articles of cellular rubber;5
401691;Rubber floor coverings, not cellular;5
401692;Erasers;5
401693;Vulcanised rubber seals;5
401694;Vulcanised rubber boat fenders;5
401695;Vulcanised rubber articles, inflatable;5
401699;Vulcanised rubber articles, not hard, nes;5
401700;Hard rubber;5
410110;Bovine skins, whole, raw;1
410121;Bovine hides, whole, fresh;1
410122;Bovine butts & bends, fresh;1
410129;Bovine hide sections, fresh;1
410130;Bovine hides, raw, nes;1
410140;Equine hides & skins, raw;1
410210;Sheepskin with wool, raw;1
410221;Sheepskin no wool, pickled;1
410229;Sheepskin no wool, raw;1
410310;Goat hides, raw;1
410320;Reptile skins, raw;1
410390;Other raw hides;1
410410;Bovine skin leather, whole;1
410421;Bovine leather, vegetable pre-tanned;1
410422;Bovine leather, pre-tanned;1
410429;Bovine leather, tanned;1
410431;Bovine leather, full;1
410439;Bovine leather, nes;1
410511;Sheep leather, vegetable pre-tanned;1
410512;Sheep leather, pre-tanned;1
410519;Sheep leather, tanned;1
410520;Sheep leather, nes;1
410611;Goat leather, vegetable pre-tanned;1
410612;Goat leather, pre-tanned;1
410619;Goat leather, tanned;1
410620;Goat leather, nes;1
410710;Swine leather;1
410721;Reptile leather, vegetable pre-tanned;1
410729;Reptile leather;1
410790;Leather, nes;1
410800;Chamois leather;1
410900;Patent leather;1
411000;Leather waste;1
411100;Composition leather;1
420100;Saddlery;1
420211;Leather suitcases;1
420212;Plastic, textle suitcases;1
420219;Suitcases, nes;1
420221;Leather handbags;1
420222;Plastic, textile handbags;1
420229;Vulcanised paperboard handbags;1
420231;Leather pocket articles;1
420232;Plastic, textile pocket articles;1
420239;Pocket articles, nes;1
420291;Leather containers;1
420292;Plastic, textile containers;1
420299;Gun, music cases;1
420310;Leather apparel;1
420321;Leather gloves, sports;1
420329;Leather gloves, not sports;1
420330;Leather belts;1
420340;Leather clothing, nes;1
420400;Leather articles for technical;1
420500;Leather articles, nes;1
420610;Catgut articles;1
420690;Gut articles, nes;1
430110;Raw mink furskins, whole;1
430120;Raw rabbit furskins, whole;1
430130;Raw Persian lamb furskins, whole;1
430140;Raw beaver furskins, whole;1
430150;Raw muskrat furskins, whole;1
430160;Raw fox furskins, whole;1
430170;Raw seal furskins, whole;1
430180;Raw furskins, whole, nes;1
430190;Raw furskin pieces;1
430211;Tanned mink furskins, whole;1
430212;Tanned rabbit skins, whole;1
430213;Tanned Persian lambskin, whole;1
430219;Tanned furs, whole, nes;1
430220;Tanned furskin pieces;1
430230;Tanned furskin, assembled;1
430310;Furskin clothing;1
430390;Furskin articles, not clothing;1
430400;Artifical fur;1
440110;Fuel wood;1
440121;Wood chips, coniferous;1
440122;Wood chips, non-coniferous;1
440130;Sawdust;1
440200;Wood charcoal;1
440310;Treated poles;1
440320;Logs, coniferous;1
440331;Logs, Meranti, Bakau;1
440332;Logs, white Lauan/(yellow)Meranti/Seraya/Alan;1
440333;Logs, Keruing/Ramin/Kapur/Teak/Jongkong/Merbau;1
440334;Logs, Okoume/Obeche/Sapelli/Sipo/Acajou d'Afrique;1
440335;Logs, Tiama, Mansonia, Ilomba, Dibetou, Limba, Azobe;1
440391;Logs, Oak;1
440392;Logs, Beech;1
440399;Logs, non-coniferous, nes;1
440410;Pointed coniferous poles;1
440420;Pointed non-coniferous poles;1
440500;Wood wool, flour;1
440610;Railwar, non-impregnated wood;1
440690;Railway, impregnated wood;1
440710;Lumber, coniferous < 6mm;1
440721;Lumber, meranti;1
440722;Lumber, other;1
440723;Lumber, baboen, mahogany, etc;1
440791;Lumber, oak;1
440792;Lumber, beech;1
440799;Lumber, non-coniferous, nes;1
440810;Ply sheet, coniferous <6mm;1
440820;Ply sheet, tropical, <6mm;1
440890;Ply sheet, not coniferous <6mm;1
440910;Shaped coniferous wood;1
440920;Shaped non-coniferous wood;1
441010;Wood particle board;1
441090;Particle board, not wood;1
441111;Not worked fibreboard, >0.8g/mc2;1
441119;Worked fibreboard, >0.8g/mc2;1
441121;Not worked fibreboard, 0.5-0.8g/mc2;1
441129;Worked fibreboard, 0.5-0.8 g/mc2;1
441131;Not worked fibreboard, 0.35-0.5g/mc2;1
441139;Worked fibreboard, 0.35-0.5g/mc2;1
441191;Not worked fibreboard, nes;1
441199;Worked fibreboard, nes;1
441211;Plywood, tropical <6mm;1
441212;Plywood, non-coniferous <6mm;1
441219;Plywood, softwood <6mm;1
441221;Panels, non-coniferous and particle board;1
441229;Panels, non-coniferous, nes;1
441291;Panels, coniferous and particle board;1
441299;Panels, laminated wood, nes;1
441300;Densified wood;1
441400;Wooden frames;1
441510;Wooden boxes;1
441520;Wooden pallets;1
441600;Wooden barrels;1
441700;Wood broom handles;1
441810;Wood windows;1
441820;Wood doors, frames;1
441830;Wood panels, tiles;1
441840;Wood shuttering;1
441850;Wood singles;1
441890;Wood carpentry, nes;1
441900;Wood kitchenware;1
442010;Wood ornaments;1
442090;Wood marquetry, etc;1
442110;Wood hangers;1
442190;Wood articles, nes;1
450110;Natural cork, raw;1
450190;Cork waste;1
450200;Natural cork, squared;1
450310;Natural cork stoppers;1
450390;Natural cork articles, not stoppers;1
450410;Agglomerated cork blocks;1
450490;Agglomerated cork articles;1
460110;Plaits;1
460120;Vegetable plaiting mats;1
460191;Plaited vegetable articles, not mats;1
460199;Non-vegetable plaiting products;1
460210;Wickerwork, vegetable;1
460290;Wickerwork, non-vegetable;1
470100;Mechanical wood pulp;1
470200;Chemical wood pulp;1
470311;Chem wood pulp, sulphate, conifer, unbleached;1
470319;Chem wood pulp, sulphate, non-conifer, unbleache;1
470321;Chem wood pulp, sulphate, conifer, bleached;1
470329;Chem wood pulp, sulphate, non-conifer, bleached;1
470411;Chem wood pulp, sulphite, conifer unbleached;1
470419;Chem wood pulp, sulphite, non-conifer, unbleached;1
470421;Chem wood pulp, sulphite, conifer bleached;1
470429;Chem wood pulp, sulphite, non-conifer, bleached;1
470500;Semi-chemical wood pulp;1
470610;Cotton linters pulp;1
470691;Mechanical pulps, other;1
470692;Chemical pulps, other;1
470693;Semi-chemical pulps, other;1
470710;Unbleached kraft waste;1
470720;Bleached chemical pulp waste;1
470730;Paper waste, mechanical pulp;1
470790;Paper waste, nes;1
480100;Newsprint;1
480210;Paper, hand-made, uncoated;1
480220;Paper, sensitising base stock;1
480230;Paper, carbonising base, uncoated;1
480240;Paper, wallpaper base, uncoated;1
480251;Paper, fine, woodfree, <40 g/m2, uncoated, nes;1
480252;Paper, fine, woodfree, 40 - 150 g/m2, uncoated;1
480253;Paper, fine, woodfree, >150 g/m2, uncoated, nes;1
480260;Paper, fine, wood-containing, uncoated, nes;1
480300;Toilet paper, >36cm;1
480411;Paper, Kraftliner, unbleached, uncoated;1
480419;Paper, Kraftliner, other, uncoated;1
480421;Paper, sack kraft, unbleached, uncoated;1
480429;Paper, sack kraft, other, uncoated;1
480431;Paper, kraft, <150g/m2, unbleached, uncoated;1
480439;Paper, kraft, <150g/m2, uncoated, nes;1
480441;Paper, kraft, 150-225 g/m2, unbleached,uncoated;1
480442;Paper, kraft, 150-225 g/m2, chem pulp not bleach/coat;1
480449;Paper, kraft, 150-225 g/m2, uncoated;1
480451;Paper, kraft, >225g/m2, unbleached, uncoated;1
480452;Paper, kraft, >225g/m2,chemical pulp,bleach/uncoat;1
480459;Paper, kraft, >225g/m2, uncoated, nes;1
480510;Paper, fluting, uncoated, rolls, semi-chemical;1
480521;Paper, multi-ply, each layer bleached, uncoated, nes;1
480522;Paper, multi-ply, one layer bleached, uncoated;1
480523;Paper, multi-ply, <4 layers, outer bleached, uncoated;1
480529;Paper, multi-ply, uncoated;1
480530;Paper, uncoat, sulphite wrapping;1
480540;Paper, uncoat, filter;1
480550;Paper, uncoat, felt;1
480560;Paper, uncoated, <150g/m2;1
480570;Paper, uncoat, 150-225 g/m2;1
480580;Paper, uncoat, >225g/m2;1
480610;Paper, vegetable parchment;1
480620;Paper, greaseproof;1
480630;Paper, tracing;1
480640;Paper, transparent;1
480710;Paper, laminated, uncoat;1
480791;Straw paper, board;1
480799;Paper, composite, uncoat;1
480810;Paper, corrugated;1
480820;Paper sack kraft, crepe;1
480830;Paper crepe, kraft;1
480890;Paper crepe, not kraft;1
480910;Paper, carbon >36cm;1
480920;Paper, self-copy >36cm;1
480990;Paper, copying >36cm;1
481011;Paper, fine, woodfree, <150 g/m2, clay coated;1
481012;Paper, fine, woodfree, >150 g/m2, clay coated;1
481021;Paper, fine, light coat;1
481029;Paper, fine, wood, clay, not light;1
481031;Paper, kraft, >95% chem pulp, <150g, bleach, clay;1
481032;Paper, kraft, >95% chem pulp, >150g, bleach, clay;1
481039;Paper, kraft, clay;1
481091;Paper, multi-ply, clay;1
481099;Paper, clay, nes;1
481110;Paper, tarred;1
481121;Paper, self-adhesive, not labels;1
481129;Paper, adhesive, not label;1
481131;Paper, >150g/m2, bleach, plastic;1
481139;Paper, coat, with plastic;1
481140;Paper, wax;1
481190;Paper, coat, nes;1
481200;Paper pulp filter blocks;1
481310;Paper, cigarette, tubes;1
481320;Paper, cigarette, rolls, <5 cm;1
481390;Paper, cigarette, not rolls <5cm;1
481410;Wallpaper, ingrain;1
481420;Wallpaper, with plastic;1
481430;Wallpaper, plaiting on one side;1
481490;Wallpaper, nes;1
481500;Paper floor coverings;1
481610;Paper, carbon, not rolls >36cm;1
481620;Paper, self-copy, not rolls >36cm;1
481630;Duplicator stencils;1
481690;Paper, copying, nes;1
481710;Paper enveloped;1
481720;Letters, postcards;1
481730;Boxes of stationary;1
481810;Toilet paper;1
481820;Paper tissues;1
481830;Paper tableclothes;1
481840;Paper sanitary towels, diapers;1
481850;Paper clothing;1
481890;Paper household supplies, nes;1
481910;Corrugated paper, boxes;1
481920;Non-corrugated paper, boxes;1
481930;Sacks of paper, >40cm;1
481940;Sacks of paper;1
481950;Containers of paper;1
481960;Paper office box files;1
482010;Notebooks, diaries;1
482020;School books;1
482030;Binders;1
482040;Business forms;1
482050;Paper collection albums;1
482090;Paper office supplies, nes;1
482110;Paper labels, printed;1
482190;Paper labels, not printed;1
482210;Paper spools for textile yarn;1
482290;Paper spools, nes;1
482311;Paper, self-adhesive, cut;1
482319;Paper adhesive, cut, nes;1
482320;Paper filter, cut;1
482330;Cards, not punched;1
482340;Paper rolls for instruments;1
482351;Paper, fine, cute, printed, nes;1
482359;Paper, fine, cut, nes;1
482360;Paper dishes, cups;1
482370;Paper pulp articles;1
482390;Paper articles, nes;1
490110;Brochures, leaflets;1
490191;Dictionaries, encyclopedias;1
490199;Reading books, not dictionaries;1
490210;Newspapers, >3 isses/week;1
490290;Newspapers, <4 issues/week;1
490300;Children's picture books;1
490400;Music, printed;1
490510;Globes;1
490591;Maps and charts, book;1
490599;Maps and charts, not book;1
490600;Architectural plans;1
490700;Documents of title, stamps;1
490810;Decalcomanias, vitrifiable;1
490890;Decalcomanias, not vitrifiable;1
490900;Postcards, greeting cards;1
491000;Calendars;1
491110;Advertising material;1
491191;Pictures, designs, photos;1
491199;Printed matter, nes;1
500100;Silk-worm cocoons;0
500200;Raw silk;0
500310;Silk waste, not carded;0
500390;Silk waste, carded;0
500400;SIlk yarn, not retail;0
500500;Yarn from silk waste, not retail;0
500600;Silk yarn, retail;0
500710;Woven fabric, noil silk;0
500720;Woven fabric >85% silk;0
500790;Woven fabric, silk, nes;0
510111;Greasy shorn wool;0
510119;Greasy wool, nes;0
510121;Degreased shorn wool;0
510129;Degreased wool, nes;0
510130;Carbonized wool;0
510210;Fine animal hair;0
510220;Coarse animal hair;0
510310;Wool, fine hair noils;0
510320;Waste of wool or fine hair, nes;0
510330;Waste of coarse hair, not garnetted;0
510400;Garnetted stock, wool or hair;0
510510;Carded wool;0
510521;Combed wool, fragments;0
510529;Wool tops, not combed;0
510530;Fine animal hair, carded/combed;0
510540;Coarse hair, carded/combed;0
510610;Yarn of carded wool, >85% wool;0
510620;Yarn of carded wool, <85% wool;0
510710;Yarn of combed wool, >85% wool;0
510720;Yarn of combed wool, <85% wool;0
510810;Yarn of carded fine hair;0
510820;Yarn of combed fine hair;0
510910;Yarn of wool,fine hair, >85%, retail;0
510990;Yarn of wool, fine hair, <85%, retail;0
511000;Yarn of coarse hair;0
511111;Fabric, >85% card wool/fine hair, <300g/m3;0
511119;Fabric, >85% card wool/fine hair, >300g/m2;0
511120;Fabric, card wool/hair with filament;0
511130;Fabric, card wool/hair and staple;0
511190;Fabric, card wool/hair with fibres;0
511211;Fabric, >85% comb wool/fine hair, <300g/m2;0
511219;Fabric, >85% comb wool/fine hair, >300g/m3;0
511220;Fabric, comb wool/hair with filament;0
511230;Fabric, comb wool/hair and staple;0
511290;Fabric, comb wool/hair with fibres;0
511300;Fabric of coarse hair;0
520100;Cotton, not carded/combed;0
520210;Cotton yarn waste;0
520291;Garnetted cotton stock;0
520299;Cotton waste, not garnetted;0
520300;Cotton, carded/combed;0
520411;Cotton thread >85%, not retail;0
520419;Cotton thread <85%, not retail;0
520420;Cotton thread, retail;0
520511;Cotton yarn >85%, sing uncomb >714;0
520512;Cotton yarn >85%, sing uncomb 714-232;0
520513;Cotton yarn >85%, sing uncomb 232-192;0
520514;Cotton yarn >85%, sing uncomb 192-125;0
520515;Cotton yarn >85%, sing uncomb <125;0
520521;Cotton yarn >85%, sing comb >714;0
520522;Cotton yarn >85%, sing comb 714-232;0
520523;Cotton yarn >85%, sing comb 232-192;0
520524;Cotton yarn >85%, sing comb 192-125;0
520525;Cotton yarn >85%, sing comb <125;0
520531;Cotton yarn >85%, mult uncomb >714;0
520532;Cotton yarn >85%, mult uncomb 714-232;0
520533;Cotton yarn >85%, mult uncomb 232-192;0
520534;Cotton yarn >85%, mult uncomb 192-125;0
520535;Cotton yarn >85%, mult uncomb <125;0
520541;Cotton yarn >85%, mult comb >714;0
520542;Cotton yarn >85%, mult comb 714-232;0
520543;Cotton yarn >85%, mult comb 232-192;0
520544;Cotton yarn >85%, mult comb 192-125;0
520545;Cotton yarn >85%, mult comb <125;0
520611;Cotton yarn <85%, sing uncomb >714;0
520612;Cotton yarn <85%, sing uncomb 714-232;0
520613;Cotton yarn <85%, sing uncomb 232-192;0
520614;Cotton yarn <85%, sing uncomb 192-125;0
520615;Cotton yarn <85%, sing uncomb <125;0
520621;Cotton yarn <85%, sing comb >714;0
520622;Cotton yarn <85%, sing comb 714-232;0
520623;Cotton yarn <85%, sing comb 232-192;0
520624;Cotton yarn <85%, sing comb 192-125;0
520625;Cotton yarn <85%, sing comb <125;0
520631;Cotton yarn <85%, mult uncomb >714;0
520632;Cotton yarn <85%, mult uncomb 714-232;0
520633;Cotton yarn <85%, mult uncomb 232-192;0
520634;Cotton yarn <85%, mult uncomb 192-125;0
520635;Cotton yarn <85%, mult uncomb <125;0
520641;Cotton yarn <85%, mult comb >714;0
520642;Cotton yarn <85%, mult comb 714-232;0
520643;Cotton yarn <85%, mult comb 232-192;0
520644;Cotton yarn <85%, mult comb 192-125;0
520645;Cotton yarn <85%, mult comb <125;0
520710;Cotton yarn >85%, retail;0
520790;Cotton yarn <85%, retail;0
520811;Plain weave, >85% <100 g/m2, unbleached;0
520812;Plain weave, >85% 100-200g/m2, unbleached;0
520813;Twill weave, >85% <200g/m2, unbleached;0
520819;Woven nes, >85% <200g/m2, unbleached;0
520821;Plain weave, >85% <100 g/m2, bleached;0
520822;Plain weave, >85% 100-200g/m2, bleached;0
520823;Twill weave, >85% <200g/m2, bleached;0
520829;Woven nes, >85% <200g/m2, bleached;0
520831;Plain weave, >85% <100 g/m2, dyed;0
520832;Plain weave, >85% 100-200g/m2, dyed;0
520833;Twill weave, >85% <200g/m2, dyed;0
520839;Woven nes, >85% <200g/m2, dyed;0
520841;Plain weave, >85% <100 g/m2, yarn dyed;0
520842;Plain weave, >85% 100-200g/m2, yarn dyed;0
520843;Twill weave, >85% <200g/m2, yarn dyed;0
520849;Woven nes, >85% <200g/m2, yarn dyed;0
520851;Plain weave, >85% <100 g/m2, printed;0
520852;Plain weave, >85% 100-200g/m2, printed;0
520853;Twill weave, >85% <200g/m2, printed;0
520859;Woven nes, >85% <200g/m2, printed;0
520911;Plain weave, >85% >200g/m2, unbleach;0
520912;Twill weave, >85% >200g/m2, unbleach;0
520919;Woven nes, >85% >200g/m2, unbleach, nes;0
520921;Plain weave, >85% >200g/m2, bleach;0
520922;Twill weave, >85% >200g/m2, bleach;0
520929;Woven nes, >85% >200g/m2, bleach, nes;0
520931;Plain weave, >85% >200g/m2, dye;0
520932;Twill weave, >85% >200g/m2, dye;0
520939;Woven nes, >85% >200g/m2, dye, nes;0
520941;Plain weave, >85% >200g/m2, yarn dye;0
520942;Denim >85% >200g/m2;0
520943;Twill, not denim, >85% >200g/m2, yarn dye;0
520949;Woven nes, >85% >200g/m2, yarn dye, nes;0
520951;Plain weave, >85% >200g/m2, print;0
520952;Twill weave, >85% >200g/m2, print;0
520959;Woven nes, >85% >200g/m2, print, nes;0
521011;Plain weave <85%, fibre <200g unbleach;0
521012;Twill weave <85%, fibre <200g unbleach;0
521019;Woven nes <85%, fibre <200g, unbleach;0
521021;Plain weave <85%, fibre, <200g bleach;0
521022;Twill weave <85%, fibre, <200g bleach;0
521029;Woven nes, <85%, fibre, <200g bleach;0
521031;Plain weave, <85%, fibre, <200g/m2 dye;0
521032;Twill weave, <85%, fibre, <200g/m2 dye;0
521039;Woven nes, <85%, fibre, <200g/m2 dyed;0
521041;Plain weave,<85%, fibre,<200g yarn dye;0
521042;Twill , <85%, fibre, <200g/m2 yarn dye;0
521049;Woven nes,<85%, fibre, <200g yarn dyed;0
521051;Plain weave, <85%, fibre, <200g print;0
521052;Twill weave, <85%, fibre, <200g print;0
