source,target,weight
10111,10111,1.0
10111,10119,0.5555555555555556
10111,51110,0.5384615384615384
10111,150300,0.6153846153846154
10111,350290,0.6
10111,902111,0.5384615384615384
10119,10119,1.0
10120,10120,1.0
10120,284450,0.6
10210,10210,1.0
10290,10290,1.0
10310,10310,1.0
10391,10391,1.0
10392,10392,1.0
10392,20630,0.5294117647058824
10392,21011,0.5294117647058824
10392,150100,0.5294117647058824
10392,152010,0.5217391304347826
10392,310240,0.5454545454545454
10392,340600,0.5263157894736842
10392,482050,0.5294117647058824
10392,910310,0.5263157894736842
10410,10410,1.0
10410,10420,0.7
10420,10420,1.0
10511,10511,1.0
10511,40700,0.5135135135135135
10519,10519,1.0
10519,20312,0.5384615384615384
10519,680690,0.5714285714285714
10591,10591,1.0
10591,840390,0.5882352941176471
10599,10599,1.0
10600,10600,1.0
20110,20110,1.0
20110,20120,0.7307692307692307
20110,20710,0.6153846153846154
20110,40610,0.5384615384615384
20110,160249,0.5172413793103449
20110,230110,0.5142857142857142
20110,330530,0.5185185185185185
20110,392113,0.5384615384615384
20110,491110,0.5555555555555556
20110,843290,0.5333333333333333
20110,843320,0.5384615384615384
20120,20120,1.0
20120,20739,0.5769230769230769
20120,40410,0.5384615384615384
20120,40610,0.5769230769230769
20120,110321,0.5384615384615384
20120,121300,0.5384615384615384
20120,160239,0.5384615384615384
20120,160249,0.5172413793103449
20120,330530,0.5185185185185185
20120,491110,0.6296296296296297
20120,843229,0.5384615384615384
20120,843290,0.5666666666666667
20120,843320,0.5769230769230769
20130,20130,1.0
20130,20220,0.5416666666666666
20130,20230,0.5789473684210527
20130,20610,0.5263157894736842
20130,20621,0.6842105263157895
20130,20622,0.7
20130,20629,0.7142857142857143
20130,150200,0.631578947368421
20210,20210,1.0
20220,20220,1.0
20220,20621,0.625
20220,20629,0.625
20230,20230,1.0
20230,20621,0.5555555555555556
20230,20622,0.55
20230,20629,0.5714285714285714
20230,150200,0.5882352941176471
20311,20311,1.0
20311,20630,0.5263157894736842
20311,40130,0.5238095238095238
20311,110430,0.5263157894736842
20311,151410,0.56
20311,160220,0.631578947368421
20311,160241,0.5263157894736842
20311,310240,0.5909090909090909
20311,382000,0.5714285714285714
20311,382350,0.6086956521739131
20311,392630,0.5238095238095238
20311,440391,0.5789473684210527
20311,440392,0.5789473684210527
20311,490600,0.5789473684210527
20311,491110,0.5185185185185185
20311,570320,0.5263157894736842
20311,690510,0.5263157894736842
20311,732183,0.6
20311,840310,0.5238095238095238
20311,840390,0.5789473684210527
20311,842290,0.5416666666666666
20311,847930,0.5263157894736842
20311,860800,0.5652173913043478
20311,870892,0.5263157894736842
20312,20312,1.0
20312,20319,0.7692307692307693
20312,20329,0.6
20312,20630,0.7857142857142857
20312,20649,0.6153846153846154
20312,20900,0.5882352941176471
20312,21012,0.6428571428571429
20312,21019,0.5384615384615384
20312,110813,0.5384615384615384
20312,150100,0.5882352941176471
20312,151490,0.5384615384615384
20312,300439,0.5714285714285714
20312,382100,0.5384615384615384
20312,400690,0.5294117647058824
20312,680690,0.5714285714285714
20312,722590,0.5714285714285714
20312,843240,0.5333333333333333
20312,843340,0.5714285714285714
20319,20319,1.0
20319,20329,0.6666666666666666
20319,20630,0.7142857142857143
20319,20649,0.5833333333333334
20319,20900,0.5882352941176471
20319,21012,0.6428571428571429
20319,21019,0.6153846153846154
20319,121291,0.5384615384615384
20319,150100,0.5294117647058824
20319,151490,0.6666666666666666
20319,382100,0.5384615384615384
20319,390740,0.5384615384615384
20319,570320,0.5625
20319,680690,0.5714285714285714
20319,940592,0.5833333333333334
20321,20321,1.0
20322,20322,1.0
20322,20329,0.5333333333333333
20322,20649,0.7272727272727273
20329,20329,1.0
20329,20630,0.6
20329,20641,0.625
20329,20649,0.6
20329,20900,0.7058823529411765
20329,840734,0.5625
20410,20410,1.0
20410,20421,0.5714285714285714
20421,20421,1.0
20422,20422,1.0
20422,20423,0.7142857142857143
20423,20423,1.0
20423,293379,0.6
20430,20430,1.0
20441,20441,1.0
20442,20442,1.0
20442,20443,0.5454545454545454
20443,20443,1.0
20450,20450,1.0
20500,20500,1.0
20610,20610,1.0
20621,20621,1.0
20621,20622,0.7
20621,20629,0.6666666666666666
20621,150200,0.6666666666666666
20621,440320,0.5263157894736842
20622,20622,1.0
20622,20629,0.6190476190476191
20622,150200,0.6
20629,20629,1.0
20629,150200,0.5238095238095238
20630,20630,1.0
20630,20649,0.5714285714285714
20630,20900,0.5882352941176471
20630,21012,0.6428571428571429
20630,21019,0.5714285714285714
20630,150100,0.6470588235294118
20630,160241,0.5625
20630,160242,0.5714285714285714
20630,300439,0.6428571428571429
20630,350510,0.5714285714285714
20630,400690,0.5294117647058824
20630,680690,0.5714285714285714
20630,722590,0.5714285714285714
20630,840734,0.5625
20630,840820,0.5714285714285714
20630,843240,0.5333333333333333
20630,843340,0.6428571428571429
20630,901030,0.5333333333333333
20641,20641,1.0
20641,20900,0.5294117647058824
20641,480421,0.5555555555555556
20649,20649,1.0
20680,20680,1.0
20690,20690,1.0
20710,20710,1.0
20710,20739,0.6153846153846154
20710,160210,0.5172413793103449
20710,160249,0.5172413793103449
20710,200510,0.5172413793103449
20710,320810,0.5172413793103449
20710,392111,0.5483870967741935
20710,392113,0.6153846153846154
20710,392210,0.5161290322580645
20710,392290,0.5384615384615384
20710,441510,0.5294117647058824
20710,470730,0.5172413793103449
20710,481960,0.5161290322580645
20710,491110,0.5555555555555556
20710,630800,0.5185185185185185
20710,681250,0.5384615384615384
20710,700729,0.5714285714285714
20710,730830,0.5185185185185185
20710,730890,0.5483870967741935
20710,732690,0.5357142857142857
20710,760429,0.5161290322580645
20710,760612,0.5384615384615384
20710,761090,0.5384615384615384
20710,843229,0.5384615384615384
20710,843390,0.5384615384615384
20710,853080,0.5172413793103449
20710,871620,0.5384615384615384
20710,940560,0.5151515151515151
20721,20721,1.0
20722,20722,1.0
20723,20723,1.0
20723,401210,0.625
20731,20731,1.0
20739,20739,1.0
20739,40891,0.5909090909090909
20739,110321,0.5454545454545454
20739,150100,0.5909090909090909
20739,160239,0.5416666666666666
20739,200860,0.52
20739,291211,0.5454545454545454
20739,310240,0.5909090909090909
20739,382000,0.5454545454545454
20739,392113,0.56
20739,400591,0.5454545454545454
20739,400819,0.5416666666666666
20739,400829,0.5454545454545454
20739,440791,0.5909090909090909
20739,490290,0.56
20739,491110,0.5925925925925926
20739,681250,0.52
20739,700729,0.5357142857142857
20739,700800,0.5454545454545454
20739,730431,0.5909090909090909
20739,732219,0.6363636363636364
20739,732619,0.5384615384615384
20739,840310,0.5454545454545454
20739,841480,0.5217391304347826
20739,842290,0.5416666666666666
20739,843229,0.625
20739,843290,0.5666666666666667
20739,843320,0.5909090909090909
20739,843390,0.64
20739,843610,0.5454545454545454
20739,853110,0.5416666666666666
20739,860719,0.6818181818181818
20739,860800,0.5652173913043478
20739,871620,0.52
20739,871690,0.5416666666666666
20741,20741,1.0
20742,20742,1.0
20743,20743,1.0
20810,20810,1.0
20810,40819,0.5714285714285714
20810,481029,0.5384615384615384
20810,482050,0.6
20810,530620,0.5384615384615384
20810,530911,0.6428571428571429
20810,843240,0.5333333333333333
20810,853910,0.5625
20810,870421,0.5294117647058824
20890,20890,1.0
20900,20900,1.0
20900,21012,0.5882352941176471
20900,21019,0.5294117647058824
20900,150100,0.6470588235294118
20900,160241,0.5294117647058824
20900,190220,0.5555555555555556
20900,291211,0.55
20900,300439,0.5294117647058824
20900,400690,0.5294117647058824
20900,401210,0.5294117647058824
20900,842691,0.5294117647058824
20900,842820,0.5555555555555556
20900,843240,0.5882352941176471
20900,843280,0.5454545454545454
20900,843359,0.5882352941176471
20900,853010,0.5263157894736842
21011,21011,1.0
21011,21012,0.5333333333333333
21011,40819,0.6
21011,551422,0.5333333333333333
21012,21012,1.0
21012,21019,0.6428571428571429
21012,150100,0.5882352941176471
21012,151913,0.5714285714285714
21012,160241,0.625
21012,160242,0.5714285714285714
21012,300439,0.5714285714285714
21012,350210,0.5714285714285714
21012,350510,0.6428571428571429
21012,382100,0.6428571428571429
21012,400690,0.5294117647058824
21012,481140,0.5263157894736842
21012,843240,0.5333333333333333
21012,843340,0.5714285714285714
21012,843691,0.5333333333333333
21012,853010,0.5263157894736842
21012,901849,0.5294117647058824
21019,21019,1.0
21019,160241,0.625
21019,843850,0.5384615384615384
21019,845961,0.5384615384615384
21020,21020,1.0
21090,21090,1.0
30110,30110,1.0
30191,30191,1.0
30192,30192,1.0
30193,30193,1.0
30199,30199,1.0
30211,30211,1.0
30211,30321,0.56
30211,843880,0.52
30212,30212,1.0
30212,30221,0.6
30212,30263,0.6
30212,30322,0.6
30219,30219,1.0
30221,30221,1.0
30221,30250,0.5555555555555556
30221,30262,0.7142857142857143
30221,30263,0.625
30221,30372,0.5714285714285714
30222,30222,1.0
30222,30250,0.5555555555555556
30222,30263,0.6666666666666666
30222,30372,0.5555555555555556
30222,902111,0.5454545454545454
30223,30223,1.0
30223,30229,0.53125
30223,30265,0.5789473684210527
30223,30333,0.5263157894736842
30223,30741,0.5454545454545454
30229,30229,1.0
30229,30264,0.5625
30229,30619,0.5675675675675675
30231,30231,1.0
30232,30232,1.0
30232,30239,0.6666666666666666
30232,30342,0.5740740740740741
30232,30349,0.5094339622641509
30233,30233,1.0
30239,30239,1.0
30240,30240,1.0
30240,30270,0.5789473684210527
30240,30350,0.6666666666666666
30240,160412,0.5555555555555556
30250,30250,1.0
30250,30262,0.5555555555555556
30250,30263,0.5555555555555556
30250,30360,0.5384615384615384
30250,30372,0.5555555555555556
30250,30373,0.6
30250,30562,0.7
30261,30261,1.0
30261,30371,0.5517241379310345
30262,30262,1.0
30262,30263,0.625
30262,30372,0.5714285714285714
30263,30263,1.0
30264,30264,1.0
30264,30374,0.6666666666666666
30265,30265,1.0
30266,30266,1.0
30269,30269,1.0
30270,30270,1.0
30270,30350,0.5263157894736842
30310,30310,1.0
30321,30321,1.0
30322,30322,1.0
30322,30360,0.5384615384615384
30322,30373,0.6
30322,160411,0.5333333333333333
30322,160412,0.5714285714285714
30329,30329,1.0
30331,30331,1.0
30331,30360,0.6153846153846154
30331,30372,0.5454545454545454
30331,30373,0.5454545454545454
30331,30562,0.6363636363636364
30332,30332,1.0
30332,30360,0.6153846153846154
30332,30373,0.5384615384615384
30333,30333,1.0
30339,30339,1.0
30339,30371,0.5172413793103449
30339,30374,0.5666666666666667
30339,30530,0.5384615384615384
30341,30341,1.0
30341,30375,0.5357142857142857
30342,30342,1.0
30342,30343,0.5925925925925926
30342,30349,0.7962962962962963
30343,30343,1.0
30343,30349,0.6037735849056604
30343,160414,0.5277777777777778
30349,30349,1.0
30350,30350,1.0
30350,30360,0.6428571428571429
30350,160412,0.6428571428571429
30360,30360,1.0
30360,30372,0.5384615384615384
30360,30373,0.6923076923076923
30360,30562,0.6153846153846154
30360,160411,0.5333333333333333
30360,160412,0.5714285714285714
30371,30371,1.0
30372,30372,1.0
30372,30562,0.6
30373,30373,1.0
30373,30562,0.7
30373,160412,0.5714285714285714
30373,960990,0.5454545454545454
30374,30374,1.0
30375,30375,1.0
30376,30376,1.0
30377,30377,1.0
30378,30378,1.0
30379,30379,1.0
30379,30420,0.5147058823529411
30380,30380,1.0
30410,30410,1.0
30410,30420,0.5192307692307693
30410,30490,0.5111111111111111
30420,30420,1.0
30420,30490,0.5961538461538461
30490,30490,1.0
30490,30559,0.5106382978723404
30510,30510,1.0
30520,30520,1.0
30530,30530,1.0
30541,30541,1.0
30541,160412,0.5714285714285714
30541,350290,0.5333333333333333
30541,843490,0.5625
30542,30542,1.0
30549,30549,1.0
30549,30569,0.5405405405405406
30551,30551,1.0
30551,30559,0.5531914893617021
30559,30559,1.0
30559,160590,0.5319148936170213
30561,30561,1.0
30561,160411,0.5333333333333333
30561,160412,0.7142857142857143
30561,430110,0.6428571428571429
30561,681520,0.6428571428571429
30561,843490,0.5625
30562,30562,1.0
30563,30563,1.0
30563,160416,0.6470588235294118
30563,200570,0.5555555555555556
30563,640291,0.5789473684210527
30569,30569,1.0
30611,30611,1.0
30612,30612,1.0
30613,30613,1.0
30614,30614,1.0
30619,30619,1.0
30619,160540,0.5675675675675675
30621,30621,1.0
30622,30622,1.0
30623,30623,1.0
30624,30624,1.0
30629,30629,1.0
30710,30710,1.0
30721,30721,1.0
30721,391310,0.5454545454545454
30729,30729,1.0
30731,30731,1.0
30731,842511,0.5384615384615384
30739,30739,1.0
30741,30741,1.0
30749,30749,1.0
30751,30751,1.0
30759,30759,1.0
30760,30760,1.0
30760,620299,0.5428571428571428
30760,620323,0.5142857142857142
30791,30791,1.0
30799,30799,1.0
40110,40110,1.0
40110,40120,0.5405405405405406
40110,40610,0.5925925925925926
40110,40630,0.5333333333333333
40110,40690,0.5714285714285714
40120,40120,1.0
40120,40310,0.5813953488372093
40120,40390,0.6486486486486487
40120,40700,0.5135135135135135
40120,210420,0.5945945945945946
40120,210500,0.5348837209302325
40120,230110,0.5675675675675675
40120,280421,0.5135135135135135
40120,320910,0.5135135135135135
40120,321490,0.5365853658536586
40120,391510,0.5135135135135135
40120,392590,0.5405405405405406
40120,440420,0.5263157894736842
40120,441510,0.5135135135135135
40120,441520,0.5238095238095238
40120,470730,0.5135135135135135
40120,720890,0.5135135135135135
40130,40130,1.0
40130,40410,0.5833333333333334
40130,40490,0.5714285714285714
40130,40500,0.5714285714285714
40130,110813,0.5238095238095238
40130,151410,0.56
40130,270300,0.5238095238095238
40130,382000,0.5714285714285714
40130,490290,0.52
40130,700800,0.5238095238095238
40130,843320,0.5454545454545454
40130,843680,0.5238095238095238
40130,871639,0.5454545454545454
40210,40210,1.0
40210,40410,0.68
40210,40500,0.64
40210,110720,0.56
40210,440121,0.52
40210,870422,0.52
40221,40221,1.0
40229,40229,1.0
40291,40291,1.0
40299,40299,1.0
40310,40310,1.0
40310,40390,0.5581395348837209
40310,160100,0.5116279069767442
40310,210500,0.5581395348837209
40310,252220,0.5813953488372093
40310,280421,0.5581395348837209
40310,441520,0.5116279069767442
40310,730660,0.5116279069767442
40390,40390,1.0
40390,190540,0.5555555555555556
40390,210420,0.5833333333333334
40390,210500,0.5581395348837209
40390,280421,0.5135135135135135
40390,482290,0.5277777777777778
40410,40410,1.0
40410,40500,0.5833333333333334
40410,40610,0.5384615384615384
40410,40690,0.5357142857142857
40410,40811,0.5416666666666666
40410,40891,0.5416666666666666
40410,110720,0.6
40410,120922,0.5416666666666666
40410,120929,0.53125
40410,190120,0.5416666666666666
40410,230910,0.5555555555555556
40410,310240,0.5416666666666666
40410,330530,0.5555555555555556
40410,440121,0.5416666666666666
40410,440910,0.52
40410,490290,0.52
40410,680620,0.52
40410,732219,0.5416666666666666
40410,761090,0.52
40410,840310,0.5416666666666666
40410,841850,0.5416666666666666
40410,841920,0.5416666666666666
40410,841931,0.5769230769230769
40410,841990,0.5416666666666666
40410,842220,0.5416666666666666
40410,843141,0.5384615384615384
40410,843229,0.5416666666666666
40410,843290,0.5333333333333333
40410,843320,0.625
40410,843390,0.52
40410,843680,0.5833333333333334
40410,843699,0.5416666666666666
40410,871620,0.52
40410,871639,0.5416666666666666
40410,871690,0.5416666666666666
40490,40490,1.0
40490,40500,0.5263157894736842
40490,40899,0.5555555555555556
40490,340600,0.5263157894736842
40490,843240,0.5555555555555556
40490,843680,0.6
40500,40500,1.0
40500,40690,0.5357142857142857
40610,40610,1.0
40610,40690,0.7142857142857143
40610,120922,0.5384615384615384
40610,392030,0.5384615384615384
40620,40620,1.0
40620,382100,0.5384615384615384
40630,40630,1.0
40630,40690,0.5666666666666667
40640,40640,1.0
40690,40690,1.0
40690,200510,0.5172413793103449
40690,843420,0.5517241379310345
40700,40700,1.0
40700,440420,0.5526315789473685
40700,854449,0.5135135135135135
40811,40811,1.0
40811,40891,0.75
